,id,explanation_method,comprehensiveness,sufficiency,prob
304,3596,decompx,0.7148704830119931,0.083488214879911,0.9962910413742065
305,4027,decompx,0.008178208023309708,0.00591213380297025,0.9996507167816162
306,4056,decompx,0.3294371627924735,0.0024443812537611577,0.9996144771575928
307,3946,decompx,0.6646685920198235,0.015848441735694285,0.9989486336708069
308,1429,decompx,0.8364402537304275,-0.08506483756578885,0.9057272672653198
309,3847,decompx,0.7909046267654668,0.0238390935862318,0.9982719421386719
310,1195,decompx,0.45814883297111186,0.15522056301274606,0.8628044128417969
311,1003,decompx,0.05768857379235438,0.04062222400263174,0.9442935585975647
312,1465,decompx,0.5039641402661801,0.020146632525655957,0.9991002082824707
313,2308,decompx,0.9976013961300892,0.023061250618030858,0.9993336796760559
314,250,decompx,0.8817845940953702,-0.01811873796913359,0.9314371943473816
315,1579,decompx,0.5571266906385639,0.02145299842444862,0.9951466917991638
316,3954,decompx,0.4789797877243092,0.0060462314029072605,0.9996585845947266
317,1105,decompx,0.6023991040419787,0.02443366472919782,0.9887095093727112
318,3569,decompx,0.8403896418576305,0.11101297993917723,0.984534502029419
319,3943,decompx,0.31098925694823265,0.04930452066354263,0.9588570594787598
320,1610,decompx,0.5623954534956549,0.03995373990477585,0.9991377592086792
321,3003,decompx,0.4369351863773223,0.0025541152594224462,0.9996428489685059
322,2100,decompx,0.6785256741541988,0.028766670123194202,0.9992386102676392
323,403,decompx,0.8790702591921383,0.010670335455374285,0.9877170920372009
324,2746,decompx,0.8236293898460091,0.019678362361762836,0.9425838589668274
325,4535,decompx,0.5835668861567528,0.022955323787445716,0.9988791346549988
326,1022,decompx,0.10026575718075037,0.006312781944870949,0.9993900060653687
327,1764,decompx,0.8450336081397027,0.025485218192140262,0.9988139867782593
328,2231,decompx,0.5074360872386023,0.007481951266527176,0.9986382126808167
329,3830,decompx,0.6682247542077675,0.023965100571513177,0.9993945360183716
330,3357,decompx,0.11484521990869104,0.0059479475021362305,0.9995301961898804
331,1154,decompx,0.7199444829692809,0.02455055323385057,0.9990899562835693
332,4461,decompx,0.8093893266762892,0.005256599309493085,0.9996380805969238
333,4356,decompx,0.8758159394115758,0.019515341476482505,0.9852369427680969
334,1788,decompx,0.7376032464330355,-0.12348081521233734,0.8353526592254639
335,813,decompx,0.9306615697811745,0.028691472485661507,0.990988552570343
336,344,decompx,0.6483517850283533,0.04930007126596239,0.9980541467666626
337,1353,decompx,0.6409690935296289,-0.0020585027725800223,0.9471147060394287
338,3951,decompx,0.6236027724499225,0.003213895826923604,0.9996528625488281
339,2427,decompx,0.22657272108786164,0.005106331337065924,0.9986635446548462
340,3287,decompx,0.7416870830962176,0.09777384230660068,0.9768236875534058
341,1226,decompx,0.7634260351499883,0.006546276371653487,0.9993801116943359
342,1678,decompx,0.6777779094181591,0.027552968989580106,0.9987406134605408
343,2941,decompx,0.5608575939248378,0.0064412486262437774,0.9994339346885681
344,1740,decompx,0.09874403985535227,0.007864797987589022,0.999609649181366
345,168,decompx,0.9161845159314742,0.02623733404007825,0.9939910769462585
346,4577,decompx,0.767987344258095,0.05919308947944423,0.9986741542816162
347,1363,decompx,0.8612301177519839,0.00807227889696757,0.9993069171905518
348,853,decompx,0.45900752224028113,0.03509210020303726,0.9991099238395691
349,387,decompx,0.7053032655527989,0.01913413434636359,0.9993614554405212
350,3356,decompx,0.5224200219270729,0.04709836876108533,0.9985538125038147
351,3746,decompx,0.8745559036438918,0.028470945516318985,0.9982921481132507
352,3411,decompx,0.13106152262443152,0.006672371656466753,0.9996423721313477
353,880,decompx,0.8249469561790951,0.022562235050524276,0.996950089931488
354,3464,decompx,0.701106337364763,0.019166546873748302,0.9989995360374451
355,1034,decompx,0.11401818858252631,0.007122015953063965,0.9996495246887207
356,3564,decompx,0.5570079905742948,0.02189347432418303,0.9990552067756653
357,84,decompx,0.6508417568111327,0.02172766134820201,0.9993891716003418
358,3903,decompx,0.5375069696456194,0.02655535036077102,0.9993959665298462
359,1772,decompx,0.6608555865079526,-0.025510950427916314,0.9169833660125732
360,42,decompx,0.5124562753533776,0.03882380913604389,0.9977256655693054
361,4097,decompx,0.6004220444097566,0.06611189148996187,0.9840864539146423
362,2943,decompx,0.8054153261876379,0.03636027414065141,0.9993330836296082
363,4262,decompx,0.8578465888290894,0.02316277365132076,0.9988723397254944
364,3099,decompx,-0.0025210173869807577,-0.314214055769372,0.0013185561401769519
